fragment_id,time_point,acc_x,acc_y,acc_z,acc_xg,acc_yg,acc_zg,behavior_id
76,3692,-0.1,-0.2,0.3,0,6,7.7,0
76,3782,-0.1,0,0.1,-0.1,6.2,7.4,0
76,3868,0,-0.2,-0.3,0.1,6.1,7,0
76,3963,-0.1,-0.1,0,0,6.2,7.3,0
76,4049,-0.1,-0.1,0.3,0,6.2,7.7,0
76,4134,0,0,-0.1,0.1,6.2,7.2,0
76,4219,0,-0.1,-0.1,0,6.2,7.3,0
76,4303,0.1,-0.2,0.1,0.2,6,7.4,0
76,4396,-0.1,0,0.1,-0.1,6.2,7.4,0
76,4480,-0.2,0,0.1,-0.2,6.2,7.4,0
76,4564,0,-0.1,0,0.1,6.1,7.3,0
76,4652,0,0,0.2,0,6.2,7.5,0
76,4739,-0.1,0,0.2,0,6.2,7.5,0
76,4827,0.1,-0.1,-0.1,0.1,6.1,7.3,0
76,4914,0,-0.1,0,0.1,6.1,7.4,0
77,51,-0.1,0,0.1,0.2,5.6,7.9,0
77,136,-0.3,0,0.1,-0.1,5.5,8,0
77,228,0.3,-0.4,-0.3,0.4,5.3,7.4,0
77,314,-0.3,-0.3,0.4,-0.1,5.4,8.3,0
77,403,0.3,-0.2,0,0.5,5.6,7.7,0
77,490,-0.1,-0.1,-0.6,-0.1,5.8,7.4,0
77,586,-0.3,-0.1,0,-0.2,6,7.6,0
77,678,-0.3,0.1,0.5,-0.2,6.2,8.1,0
77,763,0,-0.1,-0.5,0,6.1,6.8,0
77,851,0.4,-0.2,0.2,0.7,6,7.6,0
77,944,0.3,0.3,0.7,0.7,6.1,8,0
77,1034,-0.5,-0.2,-0.9,-0.3,6,6.5,0
77,1126,0.2,-0.3,0.5,0.4,5.8,7.9,0
77,1209,-0.3,0.1,-0.1,-0.1,6.3,7.2,0
77,1298,0.2,-0.3,0.1,0.4,5.9,7.5,0
77,1383,-0.1,-0.1,-0.1,0.2,6.1,7.1,0
77,1468,-0.4,0.1,0.1,-0.2,6.3,7.5,0
77,1566,-0.1,-0.1,-0.2,0.1,6.2,7,0
77,1653,0,0.1,-1.2,0.4,6.3,6.1,0
77,1739,0.3,0,0,0.7,6.2,7.3,0
77,1827,0.4,-0.1,-0.4,0.8,6.3,6.9,0
77,1912,0.1,0,-0.2,0.4,6.3,6.9,0
77,1998,-0.4,0.3,0.5,-0.5,6.8,7.7,0
77,2085,-0.2,0,0.3,-0.2,6.3,7.4,0
77,2173,0.2,-0.4,-0.8,0.2,6.1,6.3,0
77,2260,-0.2,0,-0.3,-0.1,6.4,6.9,0
77,2346,-0.4,0,0.8,-0.1,6.4,7.9,0
77,2432,0,-0.4,0.7,0.1,6,7.9,0
77,2517,0,-0.1,-0.5,0.1,6.3,6.5,0
77,2610,0.2,0,0.3,0.2,6.3,7.5,0
77,2695,0.1,-0.1,0.1,0.3,6.2,7.2,0
77,2782,0.2,-0.1,-0.8,0.6,6.3,7.1,0
77,2869,0.2,0.2,-0.5,0.2,6.6,6.7,0
77,2955,0.2,-0.5,-0.7,0.4,6.1,6.5,0
77,3041,0.9,-0.2,0.7,0.6,6.3,7.9,0
77,3127,-0.3,0.1,-1,-0.5,6.8,5.6,0
77,3216,0.3,0,0.1,0.2,6.5,6.9,0
77,3303,-0.4,0.1,0.2,-0.6,6.6,7.2,0
77,3389,-0.2,-0.1,0.2,-0.3,6.5,7.1,0
77,3477,-0.1,-0.2,0,-0.3,6.4,7,0
77,3562,-0.5,0.1,-0.1,-0.6,6.6,6.9,0
77,3648,-0.3,0,0.3,-0.6,6.6,7.4,0
77,3733,-0.1,0.1,-0.2,-0.1,6.6,6.8,0
77,3820,0.5,-0.6,0.2,0.9,5.7,7.4,0
77,3907,0,-0.2,0.5,0.8,5.9,8.1,0
77,4004,0,-0.2,0.3,0.8,5.8,7.8,0
77,4090,-0.2,-0.1,0.3,0.6,5.8,7.6,0
77,4178,-0.3,-0.2,0.1,0.6,5.7,7.5,0
77,4262,0.1,0,-0.1,0.9,5.9,7.3,0
77,4347,-0.1,0.2,0.3,0.6,6,7.8,0
77,4432,0.2,-0.3,0,0.8,5.7,7.5,0
77,4527,0.2,-0.2,0,0.8,5.7,7.5,0
77,4612,-0.5,0.4,0,0,6.3,7.6,0
77,4697,0.1,-0.1,0.2,0.4,5.9,7.7,0
77,4786,0.1,-0.1,0.3,0.6,5.9,7.8,0
77,4872,0.2,-0.1,-0.5,0.5,5.9,7,0
77,4963,0.4,-0.2,0.3,0.8,5.9,7.5,0
78,48,0.1,-0.4,-0.1,0.4,5.7,7.3,0
78,133,-0.4,0.1,-0.3,-0.2,6.4,6.9,0
78,231,-0.4,0.2,0.5,-0.4,6.5,7.7,0
78,315,-0.2,0,0,-0.1,6.3,7.3,0
78,400,0.4,-0.3,0.4,0.4,6.1,7.7,0
78,493,0.2,-0.2,-0.3,0.3,6.2,6.9,0
78,579,-0.3,0.3,-0.3,0,6.5,7,0
78,670,0.2,-0.1,0.5,0.3,6.2,7.7,0
78,755,0.2,-0.1,0.7,0.4,6.2,7.9,0
78,840,-0.4,-0.2,0,-0.1,6.2,6.9,0
78,931,0,-0.2,0.1,0.1,6.1,7.3,0
78,1017,0.1,0,-0.2,0.3,6.3,7.1,0
78,1104,0,-0.2,0,0.4,6.1,7.2,0
78,1197,0,-0.1,0.4,0.3,6.3,7.4,0
78,1284,-0.1,0,0,0.1,6.3,7.1,0
78,1372,0.1,0,-0.1,0.3,6.3,7.2,0
78,1461,0.1,-0.1,0,0.3,6.2,7.3,0
78,1546,0.1,-0.1,0,0.3,6.3,7.2,0
78,1630,-0.2,-0.1,-0.1,0.1,6.3,7.1,0
78,1720,0.1,0.2,0.1,0.3,6.5,7.4,0
78,1806,-0.1,-0.1,0.3,0.1,6.3,7.4,0
78,1891,0,0.1,0.1,0.3,6.3,7.4,0
78,1979,0.1,0,0.2,0.3,6.3,7.6,0
78,2067,-0.2,-0.1,-0.1,0,6.2,7.1,0
78,2167,-0.2,0,0,0,6.2,7.3,0
78,2260,0.1,-0.1,-0.4,0.3,6.1,7,0
78,2345,0,0.1,0.1,0.2,6,7.6,0
78,2433,-0.2,0,0.3,0.1,5.9,7.8,0
78,2520,-0.2,0,0.2,0.1,6,7.8,0
78,2606,-0.2,0,0,0.1,5.9,7.6,0
78,2690,0,0,0.1,0.3,5.9,7.6,0
78,2777,0.4,-0.2,-0.4,0.6,5.7,7.1,0
78,2862,0.2,-0.2,0.2,0.5,5.7,7.7,0
78,2947,0,-0.2,-0.6,0.2,5.9,6.6,0
78,3041,0,0,0.7,0.2,6.1,8.2,0
78,3128,-0.2,0,-0.5,0.1,5.9,7.3,0
78,3217,0.5,-0.4,-0.4,0.7,5.8,6.9,0
78,3305,0.3,-0.1,0.1,0.5,5.9,7.5,0
78,3390,-0.2,0.1,0,0.3,6.2,7.5,0
78,3476,0.3,-0.2,-0.6,0.6,6,6.8,0
78,3562,0,-0.1,0.3,0.2,6,7.6,0
78,3652,-0.1,-0.1,0.4,0.1,6,7.9,0
78,3745,-0.2,-0.1,0.2,0,6,7.6,0
78,3831,0,-0.1,-0.1,0.2,6,7.5,0
78,3914,0,0,0.4,0.1,6.1,7.8,0
78,4004,0.1,-0.2,-0.7,0.1,6.1,6.7,0
78,4089,-0.7,0.7,-0.5,-0.9,7.2,6.6,0
78,4176,0,-0.2,1.4,0.1,6.1,8.6,0
78,4262,-0.3,0,0,-0.5,6.7,6.6,0
78,4349,-0.2,0.1,0.2,-0.2,6.6,7.3,0
78,4435,-0.1,0.1,0.5,0.2,6.4,7.8,0
78,4521,-0.5,0.1,0.5,-0.1,6.3,7.7,0
78,4608,0.1,-0.5,-0.5,0.5,5.9,6.7,0
78,4693,-0.2,0,0,0.3,6.4,7.2,0
78,4778,0,-0.1,0.4,0.3,6.3,7.4,0
78,4872,0,0,0.1,0.3,6.4,7.2,0
78,4958,0,-0.2,-0.2,0.5,6.2,7,0
79,56,-0.2,-0.1,0,0,6.3,7.2,0
79,144,-0.2,0,0,0.1,6.4,7.2,0
79,229,-0.2,0,0,0.1,6.4,7.1,0
79,318,0,-0.1,0.1,0.4,6.3,7.2,0
79,402,0,-0.1,0,0.4,6.3,7.2,0
79,488,0.1,0.4,0.7,0.3,6.8,7.6,0
79,573,-0.6,0.1,-0.3,-0.4,6.5,7,0
79,660,0.5,-0.4,0.2,1.2,5.8,7.4,0
79,748,0.2,-0.1,-0.2,0.7,6,7.2,0
79,835,0.5,-0.2,0,1.1,5.9,7.3,0
79,922,0.2,-0.2,0.3,1,5.9,7.7,0
79,1009,0.2,-0.5,-0.1,1,5.6,7.2,0
79,1095,0.2,-0.2,-0.5,0.9,5.9,7,0
79,1190,0.1,0,-0.1,0.7,6,7.5,0
79,1277,0,-0.2,0.1,0.8,5.9,7.5,0
79,1364,0,-0.1,0,0.8,5.9,7.5,0
79,1449,-0.1,0,0.1,0.6,6,7.6,0
79,1542,-0.2,0.1,0.2,0.4,6.1,7.8,0
79,1628,0.1,-0.2,-0.3,0.8,5.8,7.2,0
79,1719,0,0,0,0.7,6,7.5,0
79,1803,-0.1,0,0,0.5,5.9,7.5,0
79,1889,-0.1,0,0.1,0.5,5.9,7.6,0
79,1975,0,0,0,0.6,5.9,7.5,0
79,2060,0,0,-0.1,0.6,5.9,7.4,0
79,2151,0.1,-0.1,0.4,0.7,5.8,8,0
79,2237,0,0,0.1,0.6,5.8,7.7,0
79,2322,-0.2,0,0,0.5,5.9,7.6,0
79,2407,0.1,0,-0.1,0.7,5.9,7.6,0
79,2492,0.1,0,-0.1,0.8,6,7.4,0
79,2578,-0.1,-0.1,0.2,0.5,6,7.2,0
79,2671,0.1,-0.1,0.7,0.6,6.1,8,0
79,2758,0.1,-0.2,-0.6,0.4,6.1,6.7,0
79,2845,0.1,0.2,1.1,0.6,6.3,8.2,0
79,2931,-0.2,0,-0.3,0.2,6.4,6.7,0
79,3022,0.1,-0.1,0.5,0.5,6.2,7.9,0
79,3107,-0.3,0.2,0.4,0.1,6.5,7.6,0
79,3192,0.1,-0.1,0.2,0.6,6.1,7.2,0
79,3281,-0.1,-0.1,0.1,0.4,6.2,7.2,0
79,3369,0.1,0,0.1,0.6,6.2,7.3,0
79,3456,0.2,-0.2,0.2,0.6,6.1,7.4,0
79,3545,-0.2,0,0.2,0.3,6.3,7.3,0
79,3634,-0.2,0,-0.1,0.3,6.3,7.2,0
79,3720,-0.1,0,0.4,0.4,6.4,7.5,0
79,3805,0.4,0.1,0,1.1,6.6,7.1,0
79,3890,0.3,0.1,-0.4,1.1,6.7,6.9,0
79,3974,-0.2,-0.1,0.1,0.5,6.4,7.1,0
79,4061,-0.5,0,0.2,0.2,6.4,7.3,0
79,4147,-0.3,-0.1,0.9,0.1,6.2,8.4,0
79,4235,0,-0.1,-0.3,0.5,6.3,7,0
79,4319,0.1,-0.2,0.1,0.5,6.1,7.3,0
79,4405,0,-0.1,0.2,0.5,6.2,7.4,0
79,4492,0,-0.1,0.1,0.5,6.2,7.4,0
79,4580,0,-0.1,0.3,0.5,6.1,7.5,0
79,4668,0.1,-0.1,-0.1,0.5,6.2,7.2,0
79,4755,-0.1,-0.1,0,0.4,6.1,7.3,0
79,4840,-0.3,0.1,0.9,0.2,6.3,8.3,0
79,4928,0,-0.3,-0.3,0.4,5.9,7.1,0
80,10,0,0,-0.3,-0.2,6.4,6.9,0
80,93,-0.2,0,0.1,-0.4,6.4,7.4,0
80,176,-0.2,0,0.2,-0.4,6.4,7.6,0
80,259,0,0,0.1,-0.3,6.4,7.5,0
80,342,0.1,0.1,-0.1,-0.3,6.6,7,0
80,426,0,0,0.1,-0.4,6.5,7.2,0
80,509,-0.2,0.1,-0.1,-0.7,6.6,7,0
80,593,0.1,0.1,0.1,-0.3,6.6,7.3,0
80,675,0.2,-0.1,0.1,-0.1,6.5,7.3,0
80,760,0.3,0.1,0.7,-0.1,6.7,7.5,0
80,842,-0.2,0.1,0.2,-0.5,6.8,7.4,0
80,926,0.3,-0.1,-0.4,0,6.6,6.6,0
80,1009,0,0,0.1,-0.2,6.6,7.2,0
80,1093,-0.2,0,0.3,-0.3,6.5,7.5,0
80,1176,0.1,0,-0.1,0,6.5,7.1,0
80,1259,0.2,0,-0.1,0.2,6.5,7,0
80,1343,0.1,0,0.1,0,6.5,7.3,0
80,1426,0,0,0,0,6.4,7.2,0
80,1509,-0.1,0.2,0.3,-0.2,6.5,7.6,0
80,1593,-1,0.1,-0.7,-1.2,6.5,6.7,0
80,1675,-0.1,0,0.5,-0.2,6.4,7.8,0
80,1759,0.2,-0.1,-0.5,0.1,6.2,6.9,0
80,1842,0.6,-0.1,0,0.4,6.3,7.3,0
80,1925,0.2,-0.1,0.6,0,6.2,8.1,0
80,2009,0,-0.2,-1,-0.3,6.2,6.4,0
80,2092,-0.1,0.1,0.4,-0.5,6.4,7.8,0
80,2176,0,-0.1,-0.3,-0.3,6.3,7,0
80,2259,-0.1,0.1,0,-0.4,6.5,7.2,0
80,2343,0,0,0.2,-0.3,6.4,7.5,0
80,2425,-0.2,0,-0.3,-0.5,6.5,7,0
80,2509,0,0.1,0.3,-0.4,6.5,7.5,0
80,2592,-0.4,-0.2,-0.6,-0.8,6.4,6.5,0
80,2677,-0.2,0.1,0.6,-0.5,6.6,7.8,0
80,2758,0,-0.1,-0.6,-0.3,6.4,6.5,0
80,2843,0,0,-0.2,-0.2,6.5,6.9,0
80,2926,-0.1,0,-0.1,-0.4,6.4,7.1,0
80,3009,-0.5,0.1,0.5,-1,6.3,7.9,0
80,3092,0.2,0.3,0.5,-0.4,6.4,8,0
80,3176,-0.1,0,0.4,-0.7,6.2,8,0
80,3259,0.3,-0.2,-0.6,-0.1,6,6.9,0
80,3342,0.7,-0.2,-0.4,0.4,6,7,0
80,3426,0.1,-0.1,0.6,-0.2,6,8,0
80,3510,0,0,0.2,-0.4,6.1,7.8,0
80,3592,-0.1,0,-0.1,-0.6,6.1,7.4,0
80,3676,0,0.3,-0.4,-0.6,6.5,7,0
80,3759,-0.2,-0.2,-0.5,-0.7,6,6.8,0
80,3845,-0.3,0.1,1,-0.8,6.1,8.6,0
80,3926,-0.4,0.2,0.7,-1,6.1,8.4,0
80,4008,0,0.2,-0.3,-0.6,6.2,7.4,0
80,4092,0.2,-0.1,-0.4,-0.2,5.9,7.2,0
80,4175,0.4,-0.1,-0.1,0.1,5.9,7.5,0
80,4260,0.3,0,0.4,0.2,5.9,8,0
80,4342,-0.1,0,0,-0.3,5.8,7.7,0
80,4426,-0.1,0,0,-0.2,5.9,7.7,0
80,4509,0.1,0.1,0,-0.1,6,7.6,0
80,4592,-0.1,0.1,-0.3,-0.2,6.1,7.4,0
80,4676,-0.2,0,0.2,-0.1,5.9,7.8,0
80,4758,0,0,-0.2,0,5.9,7.5,0
80,4842,-0.1,0,0.3,0.1,5.9,8,0
80,4925,0.2,0.2,0,0.3,6.1,7.8,0
81,9,0.3,-0.1,-0.3,-0.1,7.1,6.3,0
81,92,0.1,0,-0.3,-0.4,7.1,6.3,0
81,178,0.1,0,0.7,-0.3,7.1,7.3,0
81,259,0.4,0,-0.8,0,7.1,5.8,0
81,342,-0.2,0.1,0.4,-0.5,7.2,6.9,0
81,425,-0.1,0,0,-0.5,7.1,6.5,0
81,508,0.3,0.2,0.4,-0.1,7.1,7.2,0
81,592,0.2,-0.2,-0.1,0,6.7,6.7,0
81,676,0.1,-0.1,0,-0.1,6.9,6.6,0
81,758,-0.1,-0.1,0.3,-0.3,6.8,7.2,0
81,843,-0.1,0.1,0,-0.4,7.1,6.3,0
81,925,-0.1,0.1,-0.1,-0.4,7.2,6.6,0
81,1008,0.1,0,0,-0.1,7,6.7,0
81,1093,-0.4,0.2,0.4,-0.5,7.1,7.1,0
81,1175,-0.1,0.1,-0.1,-0.4,7.1,6.6,0
81,1258,-0.3,-0.1,-0.6,-0.6,6.9,6.2,0
81,1342,0.1,0,0.4,-0.2,7.1,7,0
81,1425,0,0,-0.1,-0.3,7.1,6.5,0
81,1509,0.2,0.1,0.5,-0.3,7.1,7.1,0
81,1592,0.2,0,0.1,-0.2,7.1,6.8,0
81,1677,0.1,0,-0.2,-0.3,7.2,6.2,0
81,1758,0.2,-0.1,0,-0.2,7.1,6.3,0
81,1842,0,0.1,0.5,-0.4,7.3,7,0
81,1926,-0.1,0,0,-0.6,7.3,6.4,0
81,2024,0.1,0,-0.2,-0.5,7.3,6.3,0
81,2109,0.6,0.2,0.8,0,7.4,7.2,0
81,2192,0,0.1,0.1,-0.6,7.4,6.6,0
81,2276,0.1,-0.2,0.1,-0.4,7,6.7,0
81,2359,-0.1,0,0.5,-0.5,7.2,6.9,0
81,2443,0.1,0,0,-0.3,7.2,6.4,0
81,2526,-0.2,0,-0.2,-0.6,7.2,6.3,0
81,2608,0.3,0,0.5,-0.1,7.2,6.9,0
81,2692,0.1,-0.1,0.1,-0.1,7,6.5,0
81,2775,-0.1,-0.1,0.1,-0.4,7.1,6.7,0
81,2859,-0.1,0.2,-0.1,-0.5,7.3,6.1,0
81,2942,0.1,0.1,-0.1,-0.3,7.3,6.4,0
81,3026,0.3,-0.2,0,0,7,6.6,0
81,3108,0.1,0.1,0,-0.2,7.1,6.7,0
81,3192,-0.1,0,0.3,-0.4,7.1,6.9,0
81,3275,0.1,0,-0.5,-0.2,7.1,6.2,0
81,3359,0.1,0.1,0.1,-0.2,7.2,6.7,0
81,3442,0.3,-0.1,0,0.1,7,6.7,0
81,3525,-0.2,-0.1,-0.4,-0.3,7,6.3,0
81,3609,0.1,0,0.3,-0.1,7,7,0
81,3693,0,-0.1,-0.2,-0.1,7,6.3,0
81,3776,-0.1,0.1,0.1,-0.4,7.2,6.7,0
81,3860,0.1,0.1,0,-0.3,7.2,6.5,0
81,3942,0.3,0,0.2,-0.1,7.1,6.9,0
81,4025,0.3,-0.3,0,-0.1,6.8,6.6,0
81,4108,-0.1,0.2,0,-0.3,7.2,6.7,0
81,4192,-0.2,0,0,-0.6,7.2,6.6,0
81,4275,0.2,0.1,-0.3,-0.2,7.3,6.2,0
81,4358,-0.2,0.1,0.4,-0.6,7.1,7,0
81,4442,0.3,0,-0.2,-0.1,7.2,6.4,0
81,4525,0.1,-0.1,0,-0.2,6.8,6.7,0
81,4608,0.3,0.1,0.2,-0.1,7.2,6.8,0
81,4692,0.4,-0.1,-0.1,0,7,6.4,0
81,4775,-0.1,0,0,-0.5,7.1,6.6,0
81,4859,-0.4,0.2,0.3,-1,7.2,7,0
81,4941,0.3,0,-0.2,-0.2,7.2,6.6,0
82,25,0.3,-0.3,-0.4,-0.1,6.8,6.1,0
82,109,-0.1,0,0.6,-0.5,7.1,7.2,0
82,191,-0.2,0.1,0,-0.6,7.2,6.5,0
82,275,0,0,-0.1,-0.4,7.1,6.5,0
82,359,-0.1,0,-0.1,-0.7,7.1,6.4,0
82,441,0.2,0,0.2,-0.2,7,6.9,0
82,526,0.1,0,0,-0.4,7.1,6.5,0
82,608,0,0.1,0,-0.5,7.2,6.7,0
82,692,0,0,-0.3,-0.5,7.2,6.1,0
82,776,-0.1,0.2,0.6,-0.7,7.2,7.2,0
82,858,0,-0.1,0.1,-0.7,7.1,6.4,0
82,942,0.1,0.2,0.3,-0.5,7.3,6.9,0
82,1025,0.2,-0.2,-0.4,-0.3,7,6.1,0
82,1108,-0.3,0.2,0,-1,7.3,6.6,0
82,1193,-0.1,0,0,-0.8,7.2,6.6,0
82,1275,0,0,-0.2,-0.8,7.2,6.3,0
82,1358,0,-0.1,0.2,-0.8,7.1,6.6,0
82,1445,0.2,0.2,-0.1,-0.7,7.4,6.4,0
82,1525,0.2,-0.1,0.1,-0.5,7,6.6,0
82,1611,0.2,-0.1,0.2,-0.4,7,6.7,0
82,1692,0,0,0.3,-0.6,7.1,7,0
82,1776,0,0,-0.5,-0.5,7.2,6,0
82,1858,0,0.1,0.3,-0.5,7.2,7,0
82,1942,0.2,-0.2,-0.1,-0.3,6.9,6.3,0
82,2025,0,0.1,0.1,-0.5,7.2,6.7,0
82,2108,0,0,0,-0.5,7.1,6.7,0
82,2194,0.1,0.1,0.2,-0.4,7.2,6.8,0
82,2275,0,-0.3,-0.2,-0.4,6.9,5.9,0
82,2357,-0.4,0.5,-0.3,-0.8,7.6,6.4,0
82,2442,-0.3,0,-0.1,-0.8,7.2,6.5,0
82,2524,-0.1,0.2,-1,-0.6,7.4,5.9,0
82,2608,-0.2,-0.1,0.6,-0.6,7,7.2,0
82,2691,0,-0.1,-0.4,-0.5,7.1,6.2,0
82,2775,-0.3,0,0.1,-0.8,7.1,6.6,0
82,2858,0,0.1,-0.2,-0.5,7.2,6.4,0
82,2942,-0.1,0.1,0.1,-0.6,7.1,6.7,0
82,3025,0,0.1,-0.1,-0.5,7.2,6.5,0
82,3109,-0.2,0,-0.4,-0.7,7.1,6.1,0
82,3191,-0.2,0.1,0.4,-0.8,7.1,7,0
82,3279,0.2,0,-0.2,-0.3,7.1,6.4,0
82,3358,-0.1,0,0.4,-0.5,7,7.1,0
82,3441,0,0,-0.3,-0.5,7.1,6.3,0
82,3526,0,0,-0.2,-0.5,7.1,6.3,0
82,3609,-0.2,0.1,0.2,-0.7,7.1,6.7,0
82,3692,0.1,0,0.1,-0.5,7.1,6.8,0
82,3775,0,0,0.2,-0.6,7,6.9,0
82,3858,0.1,0,0,-0.6,7,6.5,0
82,3941,0,0,0.3,-0.6,7.1,7,0
82,4028,0.1,0,-0.2,-0.7,7.1,6.5,0
82,4108,-0.1,0.1,0.1,-0.8,7.2,6.8,0
82,4191,0,0,0,-0.6,7,6.1,0
82,4275,0,0.1,0.3,-0.7,7.2,6.9,0
82,4358,0.1,-0.2,-0.2,-0.5,6.9,6.4,0
82,4442,0,-0.1,0.3,-0.6,7,7,0
82,4531,0,0,0,-0.5,7.1,6.5,0
82,4608,-0.3,0.2,0.4,-0.9,7.2,6.9,0
82,4691,0.2,-0.2,-0.5,-0.4,7,6.1,0
82,4775,0,0,0.6,-0.6,7,7.2,0
82,4861,0.2,0,-0.3,-0.4,7.1,6.1,0
82,4942,-0.1,0,-0.2,-0.7,7,6.4,0
83,25,0,-0.1,0.4,-0.5,7,6.9,0
83,108,0.1,0,0.2,-0.4,7,6.9,0
83,191,0,0,0,-0.5,7,6.7,0
83,278,0,0.1,0.1,-0.7,7.2,6.3,0
83,358,-0.1,0.1,0.2,-0.7,7.2,6.8,0
83,441,0.2,-0.1,0.2,-0.5,6.9,6.3,0
83,524,0.2,0,0.2,-0.5,7.1,6.9,0
83,608,-0.7,0.2,-0.9,-1.4,7.3,5.8,0
83,691,0,0,0.3,-0.7,7.1,7.1,0
83,775,0,0,0,-0.7,7.2,6.5,0
83,859,-0.2,0.3,0.5,-0.9,7.3,7.1,0
83,941,0.3,-0.4,-0.5,-0.4,6.7,5.9,0
83,1030,-0.3,0.1,0.6,-1,7.2,7.2,0
83,1108,0,-0.3,-0.6,-0.6,6.9,6.1,0
83,1191,0,0.1,0.4,-0.6,7.1,7.1,0
83,1275,-0.5,0.1,-0.9,-1.1,7.3,5.8,0
83,1358,-0.1,0.2,0.3,-0.8,7.2,6.8,0
83,1442,0.2,-0.1,-0.4,-0.4,7,6.1,0
83,1527,-0.4,0,0.3,-1,7.1,7,0
83,1608,0,0,-0.3,-0.8,7.2,6.2,0
83,1694,0.1,0,-0.2,-0.7,7.1,6.4,0
83,1775,-0.1,0.1,-1,-0.9,7.3,5.9,0
83,1857,-0.3,0.1,0.6,-1.1,7.2,7.3,0
83,1941,0.6,-0.1,-0.9,-0.1,7,5.8,0
83,2026,0.7,-0.4,-0.4,0.1,6.6,6.3,0
83,2111,-0.3,0,1.3,-0.6,6.7,8.1,0
83,2194,0.1,-0.2,-0.5,-0.4,6.6,6.5,0
83,2275,0,0.1,-0.4,-0.5,6.8,6.6,0
83,2358,0,0,-0.1,-0.6,6.7,7,0
83,2442,-0.1,0.1,0.2,-0.8,6.8,7.2,0
83,2524,-0.2,0,0.2,-0.9,6.7,7.3,0
83,2608,0.1,0,-0.3,-0.6,6.8,6.7,0
83,2694,-0.4,-0.1,0,-1.1,6.8,6.9,0
83,2775,0.3,-0.2,-0.1,-0.4,6.8,6.6,0
83,2858,-0.1,0,0,-0.8,6.8,6.9,0
83,2941,-0.2,0.1,-0.2,-0.9,7,6.7,0
83,3025,0,0,0.1,-0.7,6.8,6.9,0
83,3108,0.2,0,0.1,-0.5,6.9,6.9,0
83,3191,0,0,-0.2,-0.6,6.9,6.6,0
83,3275,0.2,0,0,-0.4,6.9,6.9,0
83,3358,-0.2,0,0.6,-0.8,6.8,7.6,0
83,3441,0.2,0,-0.6,-0.5,6.9,6.1,0
83,3524,-0.1,0,0.4,-0.9,6.8,7.3,0
83,3608,0,0.1,0.1,-0.9,6.8,6.9,0
83,3692,-0.1,0,0.2,-1,6.8,6.9,0
83,3775,0,0.1,0,-0.9,7,6.8,0
83,3858,-0.2,-0.1,0.2,-1,6.8,6.9,0
83,3941,0,0.1,0.1,-0.8,7,6.9,0
83,4024,0.1,-0.2,0,-0.6,6.8,6.8,0
83,4108,0.2,0,-0.2,-0.5,7.1,6.4,0
83,4191,0.5,0,0.1,-0.3,7.1,6.7,0
83,4275,0.2,0.1,0,-0.7,7.2,6.4,0
83,4358,-0.3,0.2,0.1,-1.4,7.3,6.5,0
83,4443,-0.3,0.1,0,-1.5,7.3,6.4,0
83,4525,0.4,-0.1,-0.6,-1,7.3,5.6,0
83,4608,0.2,-0.1,0.4,-1.2,7.2,6.6,0
83,4691,0.4,0.2,-0.4,-1.1,7.5,5.7,0
83,4781,0.1,0.1,0.3,-1.2,7.3,6.7,0
83,4862,0.2,-0.2,0.7,-0.4,6.8,7.4,0
83,4941,0.7,-0.2,1.1,0.1,6.7,7.8,0
84,24,-0.2,0,0,-0.3,7.1,6.6,0
84,107,-0.3,0,0,-0.5,7.1,6.6,0
84,191,-0.2,0.2,0,-0.3,7.3,6.6,0
84,274,0.1,-0.1,0.1,0.1,7,6.8,0
84,358,0.3,0,-0.1,0.3,7.1,6.5,0
84,442,0.1,-0.1,0.2,0.2,7,6.8,0
84,524,0.3,-0.1,-0.6,0.5,7,5.9,0
84,608,-0.1,0.1,0.9,0.1,7.1,7.6,0
84,691,-0.1,0.1,-0.4,0,7.1,6.2,0
84,775,0.4,0.2,1.6,0.2,7.3,7.1,0
84,857,0.2,0,0.4,0.3,7,7.1,0
84,941,0.2,0.1,-0.3,0.3,7.1,6.4,0
84,1024,-0.1,-0.1,-0.2,0.1,6.8,6.6,0
84,1108,0.2,-0.1,-0.4,0.4,6.6,6.6,0
84,1191,0,0.3,-0.2,-0.2,6.8,6.8,0
84,1274,0.4,-0.2,-0.3,0.1,6,7,0
84,1358,0,0,1.7,-0.2,6,9.2,0
84,1441,-0.1,0,-0.1,-0.3,6,7.4,0
84,1525,-0.5,-0.1,-0.2,-0.5,5.8,7.3,0
84,1608,-0.2,0.1,-0.5,-0.4,5.9,7.2,0
84,1691,0.2,0.1,0.1,-0.4,5.6,8,0
84,1773,0.8,-0.2,-0.9,-0.3,5,6.9,0
84,1857,-1.9,0.3,1.9,-3.2,5.5,9.7,0
84,1941,0.6,0,-1.2,-1.7,5.4,6.1,0
84,2025,-0.5,-0.6,1.8,-2.8,4.5,10.4,0
84,2108,-1.1,0.2,0.3,-3.8,4.1,8.5,0
84,2191,-0.6,0.2,1.8,-3.6,3.4,10.1,0
84,2274,-0.3,-0.3,0.9,-3.5,3.1,9.4,0
84,2358,-0.6,-0.4,-0.6,-3.4,3.6,7.7,0
84,2440,-0.4,-0.1,0.4,-3.2,4,8.7,0
84,2524,-0.1,-0.1,-0.7,-3,4.1,7.4,0
84,2607,0,0.2,-0.4,-3.1,4.3,7.9,0
